ID,Upvotes
345517.0,50.0
345518.0,74.0
345523.0,36.0
345526.0,5.0
345529.0,28.0
345530.0,32.0
345533.0,85.0
345534.0,23.0
345535.0,7.0
345537.0,14.0
345545.0,6.0
345546.0,28.0
345549.0,35.0
345551.0,95.0
345552.0,22.0
345556.0,10.0
345561.0,4.0
345563.0,77.0
345565.0,9.0
345566.0,10.0
345569.0,38.0
345572.0,101.0
345580.0,107.0
345585.0,104.0
345586.0,5.0
345587.0,15.0
345588.0,14.0
345591.0,46.0
345603.0,106.0
345604.0,73.0
345607.0,96.0
345610.0,5.0
345613.0,25.0
345617.0,103.0
345618.0,21.0
345620.0,98.0
345630.0,17.0
345631.0,60.0
345636.0,50.0
345639.0,14.0
345640.0,54.0
345644.0,10.0
345649.0,86.0
345650.0,31.0
345655.0,105.0
345659.0,106.0
345661.0,106.0
345666.0,83.0
345667.0,103.0
345668.0,10.0
345675.0,8.0
345690.0,9.0
345693.0,14.0
345694.0,23.0
345697.0,50.0
345699.0,41.0
345700.0,63.0
345703.0,29.0
345704.0,66.0
345710.0,28.0
345711.0,78.0
345715.0,21.0
345722.0,7.0
345724.0,9.0
345726.0,62.0
345729.0,13.0
345732.0,13.0
345733.0,76.0
345734.0,7.0
345736.0,39.0
345747.0,7.0
345748.0,33.0
345749.0,33.0
345751.0,106.0
345755.0,13.0
345756.0,7.0
345764.0,18.0
345769.0,13.0
345770.0,107.0
345772.0,7.0
345774.0,33.0
345778.0,6.0
345780.0,4.0
345782.0,5.0
345783.0,21.0
345788.0,9.0
345796.0,26.0
345800.0,48.0
345801.0,33.0
345811.0,21.0
345813.0,100.0
345816.0,16.0
345821.0,30.0
345827.0,21.0
345832.0,16.0
345837.0,4.0
345838.0,27.0
345839.0,28.0
345841.0,7.0
345844.0,39.0
345846.0,10.0
345849.0,11.0
345857.0,103.0
345863.0,93.0
345866.0,19.0
345870.0,31.0
345871.0,97.0
345878.0,12.0
345880.0,106.0
345883.0,4.0
345887.0,11.0
345910.0,17.0
345914.0,39.0
345921.0,79.0
345926.0,14.0
345929.0,12.0
345930.0,94.0
345932.0,11.0
345937.0,106.0
345942.0,103.0
345944.0,12.0
345945.0,107.0
345946.0,50.0
345953.0,100.0
345974.0,37.0
345983.0,10.0
345986.0,6.0
345987.0,24.0
345993.0,12.0
345995.0,23.0
345997.0,7.0
345999.0,91.0
346004.0,56.0
346005.0,22.0
346008.0,24.0
346019.0,11.0
346023.0,95.0
346032.0,43.0
346033.0,45.0
346038.0,12.0
346043.0,19.0
346049.0,37.0
346054.0,102.0
346055.0,12.0
346059.0,15.0
346068.0,23.0
346069.0,22.0
346073.0,80.0
346078.0,107.0
346079.0,34.0
346084.0,36.0
346085.0,59.0
346088.0,54.0
346093.0,1.0
346096.0,0.0
346097.0,12.0
346098.0,10.0
346100.0,36.0
346101.0,22.0
346106.0,72.0
346110.0,35.0
346111.0,16.0
346113.0,17.0
346116.0,30.0
346119.0,29.0
346122.0,1.0
346129.0,107.0
346133.0,59.0
346145.0,32.0
346149.0,14.0
346152.0,4.0
346157.0,26.0
346160.0,3.0
346168.0,66.0
346170.0,11.0
346171.0,4.0
346174.0,22.0
346176.0,10.0
346177.0,105.0
346182.0,14.0
346183.0,5.0
346184.0,15.0
346185.0,9.0
346186.0,19.0
346195.0,7.0
346199.0,104.0
346201.0,103.0
346205.0,12.0
346206.0,55.0
346212.0,72.0
346216.0,68.0
346217.0,12.0
346219.0,109.0
346220.0,6.0
346221.0,72.0
346223.0,4.0
346224.0,8.0
346227.0,107.0
346230.0,17.0
346232.0,26.0
346238.0,106.0
346239.0,10.0
346243.0,45.0
346251.0,41.0
346254.0,25.0
346255.0,14.0
346258.0,17.0
346261.0,95.0
346262.0,11.0
346265.0,29.0
346266.0,86.0
346267.0,24.0
346268.0,17.0
346270.0,19.0
346276.0,77.0
346278.0,106.0
346280.0,7.0
346285.0,7.0
346294.0,44.0
346298.0,26.0
346302.0,7.0
346303.0,74.0
346304.0,49.0
346306.0,32.0
346308.0,0.0
346314.0,25.0
346325.0,67.0
346326.0,6.0
346332.0,76.0
346336.0,17.0
346340.0,35.0
346345.0,16.0
346348.0,35.0
346354.0,27.0
346360.0,7.0
346361.0,106.0
346376.0,20.0
346377.0,107.0
346378.0,107.0
346379.0,17.0
346395.0,12.0
346396.0,97.0
346399.0,8.0
346400.0,102.0
346402.0,17.0
346403.0,12.0
346407.0,4.0
346412.0,19.0
346413.0,9.0
346415.0,2.0
346416.0,3.0
346417.0,79.0
346418.0,20.0
346420.0,36.0
346421.0,107.0
346434.0,78.0
346435.0,9.0
346436.0,70.0
346443.0,14.0
346447.0,73.0
346449.0,61.0
346450.0,17.0
346452.0,106.0
346456.0,6.0
346457.0,7.0
346458.0,9.0
346460.0,30.0
346463.0,64.0
346465.0,102.0
346467.0,100.0
346468.0,7.0
346476.0,52.0
346480.0,28.0
346491.0,19.0
346496.0,106.0
346499.0,16.0
346500.0,4.0
346507.0,44.0
346508.0,14.0
346509.0,8.0
346518.0,63.0
346525.0,12.0
346526.0,41.0
346527.0,17.0
346531.0,15.0
346536.0,7.0
346556.0,99.0
346560.0,106.0
346565.0,7.0
346566.0,11.0
346570.0,7.0
346575.0,106.0
346576.0,11.0
346577.0,6.0
346580.0,80.0
346582.0,15.0
346588.0,106.0
346589.0,8.0
346592.0,18.0
346598.0,102.0
346599.0,13.0
346607.0,24.0
346611.0,8.0
346614.0,10.0
346618.0,39.0
346620.0,79.0
346624.0,106.0
346629.0,25.0
346630.0,62.0
346633.0,10.0
346640.0,14.0
346641.0,9.0
346644.0,84.0
346645.0,7.0
346648.0,14.0
346651.0,106.0
346652.0,28.0
346657.0,13.0
346663.0,109.0
346664.0,26.0
346665.0,49.0
346667.0,105.0
346679.0,4.0
346681.0,13.0
346683.0,20.0
346689.0,107.0
346691.0,12.0
346692.0,106.0
346697.0,11.0
346701.0,9.0
346704.0,55.0
346710.0,95.0
346714.0,106.0
346715.0,104.0
346740.0,89.0
346742.0,15.0
346749.0,17.0
346751.0,106.0
346758.0,106.0
346765.0,38.0
346766.0,13.0
346774.0,51.0
346775.0,18.0
346778.0,22.0
346780.0,19.0
346783.0,69.0
346789.0,105.0
346792.0,6.0
346796.0,9.0
346800.0,107.0
346802.0,23.0
346804.0,12.0
346807.0,22.0
346808.0,35.0
346817.0,13.0
346820.0,10.0
346823.0,7.0
346828.0,80.0
346829.0,98.0
346832.0,48.0
346835.0,21.0
346848.0,104.0
346851.0,8.0
346852.0,41.0
346857.0,105.0
346858.0,52.0
346860.0,56.0
346861.0,4.0
346866.0,38.0
346868.0,18.0
346875.0,104.0
346876.0,25.0
346877.0,2.0
346880.0,12.0
346883.0,93.0
346885.0,87.0
346886.0,21.0
346889.0,106.0
346893.0,9.0
346896.0,14.0
346907.0,5.0
346910.0,100.0
346911.0,85.0
346912.0,94.0
346913.0,46.0
346914.0,11.0
346915.0,5.0
346922.0,96.0
346928.0,11.0
346934.0,25.0
346935.0,22.0
346938.0,25.0
346942.0,74.0
346945.0,107.0
346947.0,106.0
346948.0,32.0
346962.0,51.0
346963.0,37.0
346964.0,30.0
346965.0,11.0
346967.0,107.0
346968.0,9.0
346970.0,102.0
346974.0,36.0
346975.0,103.0
346978.0,46.0
346984.0,101.0
346995.0,27.0
346997.0,19.0
346998.0,11.0
346999.0,10.0
347000.0,35.0
347002.0,8.0
347004.0,107.0
347006.0,37.0
347007.0,106.0
347018.0,6.0
347020.0,87.0
347022.0,69.0
347025.0,5.0
347028.0,6.0
347032.0,44.0
347046.0,56.0
347050.0,105.0
347054.0,34.0
347056.0,8.0
347057.0,59.0
347058.0,4.0
347061.0,23.0
347063.0,16.0
347076.0,21.0
347085.0,103.0
347092.0,47.0
347093.0,103.0
347095.0,64.0
347096.0,11.0
347104.0,106.0
347107.0,29.0
347108.0,26.0
347109.0,14.0
347115.0,91.0
347123.0,5.0
347124.0,8.0
347126.0,5.0
347128.0,5.0
347131.0,9.0
347132.0,18.0
347140.0,19.0
347145.0,106.0
347146.0,9.0
347148.0,76.0
347150.0,13.0
347158.0,105.0
347160.0,78.0
347166.0,8.0
347167.0,30.0
347169.0,66.0
347170.0,12.0
347171.0,16.0
347172.0,6.0
347180.0,109.0
347188.0,102.0
347190.0,21.0
347192.0,9.0
347193.0,107.0
347197.0,11.0
347200.0,8.0
347202.0,33.0
347203.0,19.0
347205.0,42.0
347209.0,16.0
347210.0,63.0
347211.0,5.0
347215.0,4.0
347216.0,106.0
347218.0,26.0
347221.0,28.0
347222.0,107.0
347226.0,13.0
347232.0,92.0
347237.0,15.0
347238.0,106.0
347239.0,18.0
347243.0,66.0
347252.0,8.0
347255.0,15.0
347258.0,8.0
347261.0,21.0
347265.0,20.0
347266.0,41.0
347278.0,26.0
347281.0,21.0
347282.0,105.0
347283.0,46.0
347284.0,57.0
347287.0,9.0
347292.0,12.0
347293.0,90.0
347296.0,72.0
347302.0,24.0
347314.0,107.0
347321.0,49.0
347325.0,107.0
347327.0,11.0
347329.0,22.0
347332.0,18.0
347339.0,6.0
347341.0,22.0
347343.0,91.0
347347.0,18.0
347350.0,107.0
347352.0,94.0
347353.0,11.0
347363.0,11.0
347367.0,17.0
347368.0,94.0
347370.0,42.0
347371.0,3.0
347375.0,100.0
347376.0,54.0
347377.0,104.0
347382.0,104.0
347385.0,61.0
347386.0,25.0
347387.0,34.0
347393.0,22.0
347394.0,85.0
347398.0,25.0
347399.0,30.0
347403.0,6.0
347404.0,24.0
347405.0,30.0
347409.0,101.0
347417.0,94.0
347422.0,61.0
347424.0,26.0
347427.0,21.0
347430.0,104.0
347432.0,93.0
347434.0,106.0
347436.0,9.0
347439.0,8.0
347440.0,81.0
347441.0,2.0
347443.0,22.0
347444.0,11.0
347448.0,32.0
347449.0,100.0
347450.0,33.0
347453.0,23.0
347457.0,107.0
347460.0,11.0
347462.0,63.0
347468.0,40.0
347470.0,30.0
347473.0,46.0
347479.0,24.0
347485.0,102.0
347491.0,110.0
347493.0,105.0
347494.0,31.0
347495.0,53.0
347497.0,8.0
347504.0,18.0
347507.0,39.0
347515.0,14.0
347518.0,88.0
347523.0,103.0
347527.0,101.0
347531.0,20.0
347539.0,29.0
347543.0,78.0
347544.0,24.0
347548.0,13.0
347549.0,106.0
347552.0,8.0
347556.0,12.0
347560.0,15.0
347561.0,20.0
347567.0,9.0
347578.0,24.0
347588.0,65.0
347591.0,13.0
347592.0,14.0
347598.0,107.0
347599.0,105.0
347601.0,107.0
347605.0,40.0
347610.0,96.0
347611.0,23.0
347612.0,12.0
347617.0,11.0
347629.0,105.0
347631.0,12.0
347633.0,22.0
347634.0,16.0
347638.0,23.0
347647.0,18.0
347649.0,11.0
347650.0,11.0
347651.0,89.0
347654.0,46.0
347656.0,16.0
347657.0,11.0
347666.0,7.0
347670.0,7.0
347671.0,5.0
347673.0,3.0
347677.0,4.0
347680.0,9.0
347681.0,9.0
347682.0,7.0
347683.0,35.0
347693.0,46.0
347694.0,34.0
347699.0,13.0
347706.0,89.0
347709.0,38.0
347711.0,16.0
347715.0,21.0
347725.0,104.0
347728.0,59.0
347739.0,9.0
347740.0,7.0
347746.0,65.0
347749.0,9.0
347751.0,11.0
347759.0,12.0
347760.0,27.0
347763.0,5.0
347764.0,7.0
347765.0,23.0
347766.0,25.0
347770.0,71.0
347783.0,19.0
347789.0,51.0
347792.0,10.0
347798.0,48.0
347804.0,24.0
347807.0,15.0
347809.0,105.0
347814.0,84.0
347816.0,25.0
347821.0,15.0
347822.0,91.0
347826.0,33.0
347833.0,10.0
347848.0,6.0
347851.0,16.0
347853.0,10.0
347855.0,8.0
347858.0,106.0
347859.0,15.0
347860.0,11.0
347865.0,35.0
347867.0,105.0
347868.0,3.0
347870.0,43.0
347874.0,23.0
347877.0,67.0
347878.0,62.0
347879.0,14.0
347898.0,16.0
347901.0,15.0
347902.0,14.0
347904.0,12.0
347906.0,106.0
347907.0,17.0
347910.0,79.0
347911.0,7.0
347912.0,81.0
347916.0,13.0
347921.0,48.0
347922.0,93.0
347930.0,11.0
347933.0,4.0
347941.0,14.0
347942.0,87.0
347948.0,11.0
347953.0,9.0
347956.0,29.0
347960.0,27.0
347969.0,107.0
347972.0,15.0
347975.0,8.0
347977.0,76.0
347982.0,8.0
347985.0,102.0
347989.0,37.0
347990.0,38.0
347995.0,10.0
347999.0,15.0
348002.0,8.0
348004.0,104.0
348007.0,6.0
348008.0,16.0
348011.0,106.0
348015.0,11.0
348016.0,73.0
348019.0,25.0
348021.0,11.0
348023.0,107.0
348029.0,11.0
348030.0,43.0
348031.0,20.0
348033.0,72.0
348034.0,8.0
348040.0,94.0
348043.0,10.0
348045.0,43.0
348051.0,7.0
348054.0,107.0
348063.0,14.0
348067.0,106.0
348068.0,20.0
348069.0,101.0
348074.0,3.0
348077.0,15.0
348085.0,10.0
348086.0,61.0
348090.0,106.0
348092.0,69.0
348093.0,39.0
348095.0,5.0
348098.0,15.0
348099.0,20.0
348111.0,77.0
348112.0,54.0
348113.0,14.0
348115.0,29.0
348118.0,87.0
348122.0,101.0
348123.0,106.0
348124.0,79.0
348126.0,38.0
348127.0,31.0
348128.0,26.0
348131.0,4.0
348133.0,107.0
348134.0,10.0
348137.0,23.0
348138.0,49.0
348140.0,27.0
348142.0,82.0
348143.0,8.0
348145.0,12.0
348149.0,37.0
348151.0,7.0
348153.0,89.0
348157.0,16.0
348162.0,3.0
348163.0,11.0
348169.0,80.0
348171.0,45.0
348172.0,31.0
348187.0,103.0
348195.0,97.0
348196.0,16.0
348197.0,106.0
348199.0,35.0
348202.0,7.0
348204.0,15.0
348206.0,31.0
348207.0,10.0
348211.0,21.0
348212.0,6.0
348213.0,47.0
348216.0,6.0
348232.0,69.0
348233.0,102.0
348238.0,31.0
348239.0,13.0
348240.0,17.0
348241.0,38.0
348243.0,99.0
348244.0,107.0
348246.0,67.0
348249.0,8.0
348252.0,8.0
348254.0,16.0
348255.0,10.0
348257.0,27.0
348266.0,101.0
348273.0,21.0
348274.0,6.0
348279.0,52.0
348283.0,0.0
348285.0,11.0
348287.0,36.0
348290.0,12.0
348293.0,106.0
348297.0,20.0
348313.0,94.0
348314.0,24.0
348317.0,18.0
348318.0,10.0
348319.0,14.0
348320.0,107.0
348326.0,35.0
348327.0,12.0
348329.0,100.0
348330.0,36.0
348334.0,8.0
348338.0,18.0
348340.0,32.0
348352.0,5.0
348356.0,10.0
348358.0,42.0
348363.0,33.0
348364.0,20.0
348369.0,48.0
348371.0,15.0
348372.0,6.0
348375.0,30.0
348378.0,107.0
348379.0,41.0
348383.0,7.0
348391.0,13.0
348399.0,20.0
348402.0,33.0
348403.0,15.0
348405.0,62.0
348409.0,5.0
348413.0,26.0
348416.0,106.0
348417.0,12.0
348419.0,47.0
348420.0,95.0
348428.0,7.0
348432.0,107.0
348435.0,3.0
348439.0,48.0
348440.0,98.0
348443.0,24.0
348444.0,17.0
348446.0,10.0
348449.0,105.0
348456.0,39.0
348464.0,23.0
348466.0,36.0
348474.0,99.0
348475.0,107.0
348477.0,5.0
348478.0,18.0
348484.0,18.0
348485.0,12.0
348486.0,37.0
348492.0,14.0
348502.0,59.0
348506.0,103.0
348509.0,16.0
348513.0,3.0
348526.0,40.0
348527.0,14.0
348530.0,35.0
348536.0,73.0
348538.0,6.0
348544.0,106.0
348546.0,78.0
348548.0,48.0
348549.0,105.0
348553.0,23.0
348559.0,42.0
348561.0,57.0
348563.0,61.0
348564.0,33.0
348574.0,11.0
348578.0,13.0
348579.0,94.0
348580.0,29.0
348586.0,100.0
348587.0,92.0
348588.0,101.0
348593.0,6.0
348594.0,107.0
348598.0,8.0
348600.0,21.0
348601.0,15.0
348611.0,8.0
348622.0,33.0
348627.0,34.0
348628.0,26.0
348629.0,97.0
348633.0,19.0
348645.0,21.0
348649.0,11.0
348658.0,90.0
348661.0,30.0
348667.0,93.0
348669.0,17.0
348670.0,6.0
348672.0,21.0
348673.0,4.0
348677.0,11.0
348680.0,89.0
348682.0,108.0
348685.0,59.0
348708.0,107.0
348715.0,13.0
348716.0,21.0
348720.0,103.0
348724.0,21.0
348727.0,7.0
348731.0,107.0
348732.0,13.0
348734.0,69.0
348736.0,100.0
348740.0,44.0
348747.0,107.0
348748.0,106.0
348750.0,8.0
348752.0,7.0
348756.0,30.0
348758.0,100.0
348764.0,54.0
348775.0,36.0
348779.0,5.0
348780.0,6.0
348790.0,12.0
348791.0,12.0
348793.0,31.0
348794.0,55.0
348799.0,84.0
348803.0,102.0
348804.0,107.0
348807.0,33.0
348808.0,7.0
348811.0,10.0
348813.0,16.0
348823.0,12.0
348826.0,17.0
348837.0,27.0
348839.0,67.0
348840.0,25.0
348851.0,67.0
348854.0,83.0
348856.0,31.0
348857.0,14.0
348862.0,103.0
348872.0,8.0
348873.0,26.0
348876.0,86.0
348883.0,54.0
348884.0,21.0
348885.0,14.0
348886.0,104.0
348887.0,51.0
348890.0,64.0
348894.0,18.0
348895.0,19.0
348901.0,104.0
348909.0,14.0
348913.0,18.0
348914.0,13.0
348919.0,59.0
348923.0,63.0
348924.0,107.0
348931.0,5.0
348934.0,9.0
348936.0,106.0
348937.0,13.0
348943.0,27.0
348944.0,97.0
348948.0,106.0
348951.0,36.0
348952.0,105.0
348955.0,5.0
348957.0,94.0
348960.0,18.0
348963.0,9.0
348964.0,106.0
348967.0,23.0
348968.0,37.0
348976.0,27.0
348980.0,6.0
348982.0,15.0
348986.0,72.0
348993.0,9.0
348996.0,5.0
349001.0,107.0
349005.0,106.0
349014.0,13.0
349023.0,80.0
349025.0,45.0
349031.0,65.0
349035.0,31.0
349036.0,106.0
349037.0,12.0
349038.0,28.0
349044.0,12.0
349049.0,11.0
349057.0,11.0
349062.0,107.0
349063.0,103.0
349064.0,101.0
349066.0,56.0
349067.0,10.0
349069.0,92.0
349071.0,12.0
349078.0,103.0
349086.0,107.0
349088.0,33.0
349095.0,54.0
349098.0,5.0
349106.0,74.0
349108.0,22.0
349112.0,73.0
349113.0,11.0
349117.0,84.0
349118.0,11.0
349121.0,39.0
349123.0,97.0
349126.0,81.0
349131.0,31.0
349134.0,6.0
349140.0,34.0
349141.0,30.0
349146.0,65.0
349149.0,9.0
349150.0,100.0
349158.0,14.0
349160.0,106.0
349165.0,1.0
349175.0,106.0
349178.0,21.0
349179.0,6.0
349181.0,98.0
349183.0,11.0
349184.0,93.0
349188.0,8.0
349192.0,16.0
349196.0,107.0
349201.0,36.0
349202.0,101.0
349206.0,66.0
349208.0,6.0
349212.0,101.0
349213.0,13.0
349214.0,85.0
349216.0,4.0
349220.0,7.0
349222.0,18.0
349231.0,12.0
349233.0,15.0
349235.0,66.0
349236.0,11.0
349239.0,100.0
349249.0,107.0
349250.0,12.0
349251.0,6.0
349253.0,105.0
349255.0,107.0
349257.0,106.0
349258.0,11.0
349265.0,104.0
349266.0,13.0
349277.0,7.0
349282.0,71.0
349283.0,30.0
349285.0,56.0
349288.0,10.0
349289.0,36.0
349295.0,66.0
349298.0,28.0
349299.0,9.0
349305.0,29.0
349311.0,19.0
349316.0,9.0
349324.0,17.0
349329.0,4.0
349330.0,102.0
349333.0,15.0
349334.0,63.0
349337.0,107.0
349347.0,95.0
349353.0,77.0
349357.0,103.0
349366.0,34.0
349368.0,14.0
349369.0,102.0
349370.0,19.0
349377.0,92.0
349379.0,21.0
349380.0,62.0
349381.0,79.0
349390.0,30.0
349395.0,8.0
349399.0,15.0
349400.0,13.0
349409.0,16.0
349411.0,98.0
349417.0,43.0
349418.0,107.0
349422.0,39.0
349424.0,107.0
349431.0,6.0
349435.0,18.0
349436.0,3.0
349448.0,13.0
349450.0,6.0
349452.0,7.0
349453.0,103.0
349454.0,17.0
349457.0,33.0
349459.0,106.0
349460.0,15.0
349469.0,54.0
349473.0,70.0
349476.0,6.0
349477.0,106.0
349479.0,53.0
349483.0,9.0
349491.0,14.0
349495.0,37.0
349497.0,89.0
349498.0,30.0
349499.0,15.0
349500.0,26.0
349502.0,105.0
349508.0,4.0
349509.0,8.0
349513.0,7.0
349517.0,87.0
349518.0,55.0
349521.0,28.0
349526.0,97.0
349530.0,104.0
349538.0,106.0
349544.0,107.0
349550.0,6.0
349553.0,106.0
349558.0,20.0
349559.0,102.0
349560.0,98.0
349562.0,106.0
349564.0,69.0
349567.0,58.0
349568.0,9.0
349570.0,18.0
349575.0,20.0
349576.0,107.0
349578.0,63.0
349580.0,13.0
349582.0,10.0
349584.0,21.0
349585.0,16.0
349588.0,7.0
349590.0,32.0
349591.0,19.0
349593.0,105.0
349596.0,38.0
349599.0,106.0
349600.0,94.0
349601.0,14.0
349602.0,19.0
349603.0,97.0
349609.0,20.0
349610.0,101.0
349617.0,16.0
349619.0,22.0
349620.0,31.0
349621.0,49.0
349622.0,16.0
349626.0,94.0
349635.0,102.0
349637.0,9.0
349638.0,106.0
349642.0,68.0
349645.0,18.0
349649.0,105.0
349650.0,12.0
349655.0,101.0
349658.0,104.0
349660.0,10.0
349668.0,22.0
349672.0,89.0
349676.0,19.0
349677.0,106.0
349678.0,16.0
349686.0,14.0
349687.0,7.0
349696.0,35.0
349700.0,22.0
349702.0,24.0
349709.0,3.0
349713.0,98.0
349716.0,5.0
349718.0,61.0
349721.0,107.0
349724.0,35.0
349728.0,108.0
349731.0,107.0
349732.0,6.0
349733.0,73.0
349734.0,2.0
349739.0,6.0
349740.0,41.0
349742.0,4.0
349743.0,12.0
349745.0,16.0
349747.0,31.0
349749.0,104.0
349750.0,10.0
349751.0,105.0
349757.0,102.0
349760.0,50.0
349761.0,18.0
349763.0,50.0
349765.0,99.0
349769.0,29.0
349770.0,10.0
349777.0,8.0
349778.0,66.0
349780.0,10.0
349781.0,2.0
349785.0,107.0
349792.0,7.0
349793.0,99.0
349796.0,8.0
349800.0,17.0
349805.0,70.0
349808.0,97.0
349812.0,86.0
349814.0,19.0
349821.0,10.0
349822.0,18.0
349823.0,99.0
349825.0,11.0
349828.0,16.0
349835.0,10.0
349836.0,79.0
349840.0,93.0
349845.0,105.0
349849.0,3.0
349853.0,18.0
349854.0,79.0
349856.0,4.0
349858.0,42.0
349859.0,6.0
349863.0,58.0
349876.0,67.0
349887.0,107.0
349888.0,4.0
349894.0,80.0
349895.0,105.0
349903.0,46.0
349907.0,14.0
349909.0,11.0
349910.0,98.0
349912.0,5.0
349913.0,106.0
349927.0,94.0
349928.0,66.0
349930.0,13.0
349931.0,105.0
349935.0,11.0
349937.0,11.0
349941.0,15.0
349945.0,34.0
349946.0,73.0
349951.0,11.0
349953.0,8.0
349954.0,6.0
349955.0,107.0
349959.0,43.0
349961.0,13.0
349965.0,23.0
349966.0,90.0
349975.0,107.0
349977.0,10.0
349978.0,107.0
349979.0,28.0
349980.0,52.0
349981.0,87.0
349984.0,103.0
349986.0,8.0
349990.0,29.0
349992.0,12.0
349994.0,21.0
349996.0,86.0
349998.0,32.0
350001.0,48.0
350009.0,6.0
350010.0,49.0
350016.0,92.0
350017.0,21.0
350021.0,6.0
350022.0,7.0
350026.0,23.0
350027.0,63.0
350028.0,77.0
350031.0,65.0
350032.0,87.0
350033.0,45.0
350038.0,24.0
350043.0,12.0
350045.0,93.0
350049.0,65.0
350052.0,79.0
350053.0,39.0
350055.0,88.0
350061.0,75.0
350063.0,8.0
350065.0,13.0
350069.0,85.0
350070.0,50.0
350074.0,6.0
350077.0,106.0
350078.0,14.0
350082.0,8.0
350083.0,100.0
350087.0,13.0
350088.0,106.0
350090.0,14.0
350092.0,21.0
350097.0,13.0
350101.0,13.0
350103.0,35.0
350107.0,5.0
350111.0,31.0
350113.0,103.0
350114.0,17.0
350120.0,12.0
350122.0,96.0
350123.0,93.0
350124.0,80.0
350129.0,75.0
350131.0,23.0
350135.0,92.0
350139.0,104.0
350143.0,30.0
350147.0,102.0
350148.0,14.0
350149.0,69.0
350156.0,47.0
350157.0,18.0
350160.0,4.0
350161.0,54.0
350163.0,107.0
350168.0,8.0
350169.0,20.0
350176.0,11.0
350177.0,107.0
350181.0,4.0
350185.0,28.0
350187.0,107.0
350188.0,7.0
350189.0,15.0
350191.0,39.0
350192.0,7.0
350206.0,25.0
350208.0,20.0
350210.0,27.0
350215.0,10.0
350217.0,13.0
350220.0,102.0
350228.0,95.0
350233.0,77.0
350237.0,107.0
350238.0,59.0
350239.0,106.0
350242.0,105.0
350243.0,95.0
350247.0,7.0
350248.0,10.0
350249.0,18.0
350251.0,16.0
350254.0,21.0
350256.0,100.0
350260.0,11.0
350267.0,32.0
350270.0,106.0
350278.0,76.0
350282.0,86.0
350285.0,18.0
350287.0,100.0
350288.0,7.0
350289.0,15.0
350295.0,106.0
350299.0,19.0
350300.0,111.0
350303.0,37.0
350304.0,107.0
350305.0,16.0
350313.0,87.0
350322.0,106.0
350324.0,97.0
350327.0,71.0
350332.0,14.0
350333.0,12.0
350341.0,95.0
350343.0,101.0
350347.0,15.0
350348.0,90.0
350351.0,35.0
350353.0,78.0
350356.0,36.0
350364.0,106.0
350372.0,12.0
350373.0,99.0
350377.0,68.0
350378.0,73.0
350379.0,13.0
350383.0,15.0
350385.0,101.0
350392.0,98.0
350394.0,10.0
350397.0,107.0
350398.0,15.0
350399.0,1.0
350402.0,95.0
350404.0,9.0
350406.0,31.0
350409.0,28.0
350410.0,5.0
350422.0,2.0
350425.0,42.0
350427.0,48.0
350428.0,24.0
350429.0,7.0
350431.0,9.0
350450.0,27.0
350454.0,73.0
350455.0,9.0
350457.0,17.0
350460.0,17.0
350463.0,22.0
350464.0,17.0
350465.0,107.0
350466.0,17.0
350475.0,6.0
350484.0,105.0
350487.0,11.0
350499.0,105.0
350501.0,28.0
350510.0,17.0
350514.0,21.0
350517.0,63.0
350519.0,79.0
350523.0,10.0
350524.0,7.0
350526.0,4.0
350534.0,94.0
350537.0,24.0
350539.0,65.0
350540.0,106.0
350546.0,14.0
350554.0,106.0
350555.0,7.0
350559.0,35.0
350562.0,14.0
350564.0,38.0
350586.0,4.0
350588.0,25.0
350595.0,18.0
350601.0,6.0
350603.0,26.0
350604.0,1.0
350607.0,106.0
350609.0,5.0
350610.0,107.0
350612.0,17.0
350614.0,106.0
350615.0,16.0
350616.0,9.0
350621.0,23.0
350625.0,44.0
350633.0,9.0
350641.0,16.0
350643.0,22.0
350644.0,32.0
350658.0,12.0
350661.0,5.0
350664.0,46.0
350667.0,42.0
350670.0,4.0
350676.0,14.0
350678.0,4.0
350679.0,56.0
350681.0,12.0
350684.0,39.0
350686.0,35.0
350688.0,18.0
350692.0,10.0
350693.0,19.0
350698.0,104.0
350699.0,106.0
350700.0,14.0
350707.0,38.0
350721.0,5.0
350724.0,64.0
350727.0,81.0
350734.0,75.0
350737.0,17.0
350738.0,106.0
350739.0,11.0
350743.0,105.0
350746.0,109.0
350749.0,32.0
350752.0,88.0
350753.0,24.0
350759.0,105.0
350762.0,99.0
350773.0,12.0
350776.0,5.0
350778.0,40.0
350779.0,2.0
350780.0,9.0
350784.0,91.0
350790.0,108.0
350794.0,5.0
350795.0,97.0
350796.0,103.0
350797.0,10.0
350804.0,74.0
350805.0,23.0
350809.0,20.0
350810.0,22.0
350813.0,29.0
350815.0,107.0
350816.0,107.0
350821.0,107.0
350822.0,17.0
350825.0,7.0
350826.0,66.0
350833.0,82.0
350834.0,39.0
350837.0,13.0
350838.0,107.0
350841.0,51.0
350843.0,14.0
350854.0,9.0
350865.0,31.0
350868.0,87.0
350869.0,16.0
350870.0,30.0
350875.0,97.0
350880.0,106.0
350881.0,13.0
350885.0,51.0
350886.0,5.0
350887.0,81.0
350889.0,10.0
350894.0,39.0
350904.0,74.0
350905.0,104.0
350907.0,97.0
350908.0,14.0
350909.0,60.0
350910.0,20.0
350911.0,9.0
350918.0,106.0
350923.0,77.0
350924.0,67.0
